window_idx,window_t0_ns,window_t1_ns,cv,hist_entropy,hamming_norm,event_rate_hz,psd_peak_hz,psd_peak_power,psd_peak_snr_db,psd_peak_bandwidth_hz,psd_peak_q,psd_peak_hz_error_hz
0,125793196289799,125800007519776,0.8622667729058674,0.7043281272686637,0.46510416666666665,2.349061777979663,1.605839416058394,24.983465002075707,9.102832900656898,0.2919708029197079,5.500000000000002,0.7941605839416059
1,125793505969754,125800632635057,0.824440939006135,0.6649725915234713,0.45989583333333334,2.2450892976922505,1.5384615384615383,26.818412746848296,7.2914602239083335,0.1398601398601398,11.000000000000005,0.8615384615384616
2,125793882383217,125800839046828,0.8564056321352773,0.6364011629520426,0.46328125,2.2999530945697177,1.5714285714285714,21.352484370537443,8.467008820450443,0.14285714285714302,10.999999999999988,0.8285714285714285
3,125793950470647,125800920525623,0.8527394706434678,0.6364011629520426,0.4635416666666667,2.295534261220725,1.5714285714285714,20.838623603166138,8.561522306236364,0.2857142857142858,5.499999999999998,0.8285714285714285
4,125793987973794,125802042804032,0.7661474696657775,0.6078297343806142,0.46015625,1.9863857495738817,1.1111111111111112,20.003402007732323,8.246277834868259,0.1234567901234569,8.999999999999993,1.2888888888888888
5,125794170780164,125802975725322,0.699960877985992,0.6364011629520427,0.46145833333333336,1.817160665159023,1.1299435028248588,23.462820068681907,8.284237089191382,0.11299435028248594,9.999999999999995,1.2700564971751411
6,125794871318747,125803239574959,0.7486674928808159,0.6757566986972351,0.4588541666666667,1.9119873477411162,1.1904761904761905,22.415503260875568,8.323359747046284,0.23809523809523814,4.999999999999999,1.2095238095238094
7,125796005193139,125803699452450,0.7532085632917765,0.675756698697235,0.4630208333333333,2.079472416159123,1.1688311688311688,13.202694101052225,6.0910711019209405,0.2597402597402596,4.500000000000002,1.2311688311688311
8,125796475850944,125804316066970,0.7405183200583875,0.6649725915234711,0.4630208333333333,2.040760094739767,7.770700636942675,15.533454232921793,6.433651099049862,0.2547770700636942,30.500000000000007,5.370700636942676
9,125796532245976,125804455216153,0.7203124736825904,0.6649725915234711,0.4640625,2.0194446833142483,3.3962264150943398,15.05302092966299,5.996042155369419,0.2515723270440251,13.500000000000004,0.9962264150943398
10,125796620506054,125804760603434,0.675185061758646,0.6649725915234711,0.46380208333333334,1.9655784511020187,9.202453987730062,20.64518516421623,7.876717618297628,0.12269938650306855,74.99999999999935,6.802453987730061
