t_ns,delta_s
125696453486261,0.494259712
125696457188354,0.003702093
125697219021402,0.7618330480000001
125697306179785,0.087158383
125697911457051,0.6052772660000001
125697954637786,0.043180735000000005
125698732623501,0.777985715
125700363672466,1.6310489650000002
125700474512996,0.11084053
125701755972165,1.2814591690000001
125702022200286,0.26622812100000004
125702042102382,0.019902096
125702320859262,0.27875688000000004
125702352750502,0.03189124
125704461724801,2.108974299
125704488693059,0.026968258000000002
125705021059916,0.5323668570000001
125706100494373,1.079434457
125706531153156,0.43065878300000004
125708669475955,2.138322799
125708862721003,0.193245048
125710149396861,1.2866758580000002
125710323088890,0.173692029
125711557282793,1.234193903
125712978218764,1.420935971
125714430002628,1.451783864
125714519279610,0.089276982
