window_idx,window_t0_ns,window_t1_ns,cv,hist_entropy,hamming_norm,event_rate_hz,psd_peak_hz,psd_peak_power,psd_peak_snr_db,psd_peak_bandwidth_hz,psd_peak_q,psd_peak_hz_error_hz
0,125599301398849,125603961947987,0.8656963089347588,0.7280447857883703,0.46510416666666665,3.4330718390121175,6.808510638297872,26.370751950241754,7.772596725467455,1.2765957446808507,5.333333333333335,4.408510638297873
1,125600039515763,125604242402240,0.8622351925850344,0.7280447857883704,0.45989583333333334,3.8069074878797875,6.352941176470588,10.804025921686389,3.8456287924689336,0.23529411764705888,26.999999999999993,3.952941176470588
2,125600294646778,125604444327211,0.8761228694169649,0.7013781191217037,0.46328125,3.8557185928731488,4.578313253012047,10.559219928198889,4.778333672262665,0.48192771084337327,9.500000000000004,2.1783132530120475
3,125600337200867,125604612570883,0.8272528413214237,0.6747114524550369,0.4635416666666667,3.742366143777531,9.534883720930232,12.34354382931835,4.826185640615245,0.4651162790697665,20.50000000000004,7.134883720930231
4,125600370042530,125604988697170,0.7340431762879631,0.6747114524550369,0.46015625,3.4642122538090443,6.236559139784945,20.119532499780384,8.487377337394612,0.43010752688172094,14.49999999999998,3.8365591397849452
5,125600588769203,125606027641227,0.8063581559035726,0.7013781191217037,0.46145833333333336,2.9417864456815908,6.422018348623853,21.048651338677157,8.211398620845426,0.36697247706422065,17.49999999999998,4.0220183486238525
6,125600688010715,125606109965869,0.8119694179206859,0.7013781191217037,0.4588541666666667,2.950965020099095,6.422018348623853,20.60971837699598,7.71888851369652,0.36697247706421976,17.500000000000018,4.0220183486238525
7,125601472522993,125606297382273,0.8447010052016655,0.6747114524550369,0.4630208333333333,3.3161588911666664,9.072164948453608,15.44781673523701,6.173732688938987,0.20618556701030855,44.000000000000156,6.672164948453608
8,125601646018873,125606494527098,0.8379392931319682,0.6747114524550369,0.4630208333333333,3.299984089436086,9.278350515463917,20.015787927242503,8.185683961623289,0.41237113402061887,22.499999999999982,6.878350515463916
9,125601776531438,125606706415771,0.8139405119488134,0.6480447857883704,0.4640625,3.2455122512506214,7.474747474747475,15.091905386054739,5.662874010940634,0.404040404040404,18.500000000000004,5.0747474747474755
10,125601924686694,125607441811657,0.7661459896002615,0.6747114524550372,0.46380208333333334,2.900061192614317,2.8828828828828823,15.1295379608125,5.431318500433112,0.36036036036036023,8.000000000000002,0.4828828828828824
11,125601945590907,125607481316600,0.7592382932606885,0.6747114524550372,0.46119791666666665,2.8903166246536047,9.369369369369368,24.185895918611962,8.316618159773473,0.18018018018018012,52.00000000000001,6.9693693693693675
12,125602604286862,125607542826373,0.84596480362348,0.7013781191217037,0.46067708333333335,3.2398242363682486,9.292929292929292,19.23008186243272,8.549511505953713,0.40404040404040487,22.99999999999995,6.892929292929292
13,125603230664348,125608633637633,0.9277371207752201,0.675756698697235,0.4591145833333333,2.961332428649978,9.908256880733944,22.98873805328701,8.474974504502985,0.18348623853210988,54.00000000000006,7.508256880733944
14,125603673199846,125608769744401,0.9951426832876827,0.675756698697235,0.4578125,3.1393819532693166,4.901960784313725,22.157341950481662,8.665296498591955,0.1960784313725492,24.99999999999997,2.501960784313725
15,125603961947987,125609398966032,0.9539896962109701,0.7043281272686636,0.46015625,2.9427895709696874,4.770642201834862,21.607709484318228,8.03390221667214,0.36697247706421976,13.000000000000014,2.3706422018348623
16,125604242402240,125609401981079,1.0399263103531524,0.6785494820897571,0.4627604166666667,3.101028300810116,9.615384615384615,21.460359551642853,7.8654487818704455,0.384615384615385,24.99999999999997,7.215384615384615
17,125604444327211,125609695711895,1.0165380740433774,0.7093187128589878,0.46015625,3.046815452074773,10.0,24.91514055855718,8.62428553203943,0.18867924528301927,52.999999999999886,7.6
18,125604612570883,125609719650713,1.0662486429341758,0.7093187128589878,0.4627604166666667,3.132905795991836,0.7766990291262136,20.603428785669845,8.109743414410548,0.19417475728155342,3.9999999999999996,1.6233009708737862
19,125604988697170,125610343983594,1.0373447378260376,0.678549482089757,0.4640625,2.987702007551856,9.62962962962963,24.28661242581137,6.77048063780795,0.37037037037037024,26.00000000000001,7.229629629629629
20,125606027641227,125610462003954,1.0908066224395365,0.6785494820897571,0.4625,3.608184757322402,0.898876404494382,16.21331711757522,6.763846705480595,0.4494382022471911,1.9999999999999996,1.501123595505618
21,125606109965869,125610732657523,1.0292509119037216,0.6477802513205262,0.4671875,3.461186944224422,6.666666666666666,11.89141952274502,4.906981870699056,0.645161290322581,10.333333333333327,4.266666666666666
22,125606297382273,125611810201781,1.0110646625392783,0.678549482089757,0.46640625,2.9023261104016536,7.567567567567566,25.380889860156888,6.854055520730672,0.18018018018018012,42.00000000000001,5.167567567567566
23,125606494527098,125612345233744,0.9505577013562384,0.678549482089757,0.4625,2.73471239767915,6.440677966101695,29.938410351071227,5.066815916228262,0.5084745762711869,12.666666666666655,4.040677966101695
