t_ns,delta_s
125773627981365,0.18961871700000002
125774152452420,0.524471055
125774211698017,0.059245597000000004
125774250461020,0.038763003000000004
125774515213186,0.264752166
125774630864075,0.115650889
125774767756069,0.13689199400000002
125774876347980,0.10859191100000001
125775569637620,0.69328964
125776433762643,0.864125023
125776761163285,0.327400642
125776843645851,0.08248256600000001
125777141421044,0.297775193
125777729259678,0.587838634
125777760977558,0.031717880000000004
125777837292169,0.076314611
125778323070171,0.48577800200000004
125778676097663,0.353027492
125778829024584,0.15292692100000002
125778928953434,0.09992885
125779232101680,0.303148246
125779358273440,0.12617176000000002
125780168275215,0.810001775
125780462659422,0.294384207
125780548789113,0.08612969100000001
125780892726119,0.34393700600000005
125781216356543,0.323630424
125781216356544,1e-09
125781565453937,0.34909739300000003
125781603361662,0.037907725
125783383788501,1.7804268390000002
125783893595128,0.509806627
125784059700122,0.166104994
125784093021958,0.033321836
125784122440871,0.029418913
125784590011175,0.46757030400000005
125784624231330,0.034220155
125784832481886,0.208250556
125785071097554,0.238615668
125785095592781,0.024495227
125785199781490,0.104188709
125785347481182,0.14769969200000002
125786033830157,0.686348975
125786064423013,0.030592856
125786154276949,0.08985393600000001
125786669425920,0.515148971
125786936442829,0.267016909
125787332634414,0.396191585
125787989356473,0.656722059
125788484735874,0.49537940100000005
125788649744930,0.16500905600000002
125788852287293,0.202542363
125788890247778,0.037960485
125789006268880,0.116021102
125789074155994,0.067887114
125789511014328,0.436858334
125789543255482,0.032241154
125789574736631,0.031481149
125789589176581,0.014439950000000002
125790465147683,0.8759711020000001
125790725335071,0.260187388
125790995545407,0.270210336
125791034738820,0.039193413
125791058926304,0.024187484000000002
125791962195840,0.903269536
125792274381420,0.31218558
125792380197214,0.105815794
