t_ns,delta_s
125166597806216,0.18470771800000002
125166856984479,0.259178263
125166876895858,0.019911379
125166893986101,0.017090243
125166964336968,0.070350867
125167121023698,0.15668673
125167181076844,0.060053146
125167443567574,0.26249073
125167443730785,0.00016321100000000002
125167596367138,0.152636353
125167638788192,0.042421054
125168100246068,0.46145787600000004
125168154029372,0.053783304000000004
125168424089524,0.270060152
125168443657191,0.019567667
125168552268205,0.108611014
125168867121070,0.31485286500000004
125168964427788,0.097306718
125169099350045,0.13492225700000002
125169116273462,0.016923417
125169421772570,0.305499108
125169430871502,0.009098932
125169470958396,0.040086894000000005
125169810800211,0.33984181500000005
125170012201421,0.20140121000000002
125170029699225,0.017497804000000002
125170049015678,0.019316453
125170107323951,0.058308273
125170259021379,0.15169742800000002
125170271752513,0.012731134000000002
125170336561500,0.064808987
125170443396472,0.106834972
125170620908883,0.177512411
125170680773723,0.05986484
125171550380640,0.869606917
125172419987557,0.869606917
125173289594474,0.869606917
125174159201391,0.869606917
125175028808308,0.869606917
125175898415225,0.869606917
125176768022142,0.869606917
125177637629059,0.869606917
125178507235976,0.869606917
125179376842893,0.869606917
125180246449810,0.869606917
125181116056727,0.869606917
125181985663644,0.869606917
125182855270561,0.869606917
125182912170210,0.056899649000000004
125183242516923,0.330346713
125183258314024,0.015797101
125183313397141,0.055083117
125183499362318,0.185965177
125184044455761,0.5450934430000001
125184229882424,0.18542666300000002
125184458348361,0.228465937
125184488900196,0.030551835000000003
125184505697718,0.016797522000000002
125184545464760,0.039767042
125184633255643,0.087790883
125185042123586,0.408867943
125185060962609,0.018839023
125185140649950,0.07968734100000001
125185282365605,0.141715655
125185317874696,0.035509091
125185438696963,0.12082226700000001
125185515935322,0.077238359
