t_ns,delta_s
125630042556710,1.3334932270000002
125630476632817,0.43407610700000004
125631219477738,0.742844921
125631265929782,0.046452044000000005
125632989290529,1.723360747
125633009666582,0.020376053
125633320121294,0.310454712
125634969847625,1.649726331
125635855113070,0.885265445
125635896921099,0.041808029000000003
125635943585388,0.046664289000000005
125636295487462,0.351902074
125637083486165,0.7879987030000001
125637112511995,0.029025830000000002
125637469500333,0.356988338
125637941044475,0.47154414200000005
125638290205742,0.349161267
125639600177071,1.3099713290000001
125639636952679,0.036775608
125639968947157,0.33199447800000004
125640572955019,0.604007862
125642650951061,2.077996042
125643475614765,0.824663704
125644660735377,1.1851206120000002
125644734602854,0.073867477
125645008177843,0.273574989
125645154665948,0.146488105
125645560500367,0.405834419
