t_ns,delta_s
125725112319326,0.274285716
125725523747894,0.41142856800000005
125725523747895,1e-09
125725523747896,1e-09
125725660890749,0.137142853
125725798033602,0.137142853
125725935176455,0.137142853
125726209462171,0.274285716
125726209462172,1e-09
125726346605025,0.137142853
125726483747878,0.137142853
125727032319309,0.548571431
125727169462162,0.137142853
125727443747878,0.274285716
125727443747879,1e-09
125727580890732,0.137142853
125727992319300,0.41142856800000005
125728129462153,0.137142853
125728266605006,0.137142853
125728403747859,0.137142853
125728815176427,0.41142856800000005
125728815176428,1e-09
125728815176429,1e-09
125729226604997,0.41142856800000005
125729500890713,0.274285716
125729500890714,1e-09
125729500890715,1e-09
125729638033568,0.137142853
125729775176421,0.137142853
125729912319274,0.137142853
125729912319275,1e-09
125730049462128,0.137142853
125730186604981,0.137142853
125730323747834,0.137142853
125731420890694,1.0971428600000002
125732106604985,0.685714291
125732792319276,0.685714291
125733478033567,0.685714291
125734163747858,0.685714291
125734849462149,0.685714291
125735535176440,0.685714291
125736220890731,0.685714291
125736906605022,0.685714291
125737592319313,0.685714291
125738278033604,0.685714291
125738963747895,0.685714291
125739649462186,0.685714291
125740335176477,0.685714291
125740472319330,0.137142853
125740883747898,0.41142856800000005
125740883747899,1e-09
125740883747900,1e-09
125741158033616,0.274285716
125741843747907,0.685714291
125742118033623,0.274285716
125742392319339,0.274285716
125742392319340,1e-09
125742392319341,1e-09
125742392319342,1e-09
125742529462195,0.137142853
125743078033626,0.548571431
125743078033627,1e-09
125743215176480,0.137142853
125743352319333,0.137142853
125743489462186,0.137142853
125743626605039,0.137142853
125743626605040,1e-09
125744038033608,0.41142856800000005
