t_ns,delta_s
125677141676553,0.27984295200000003
125677982819509,0.841142956
125679587646581,1.6048270720000002
125679620575848,0.032929267000000005
125680142059240,0.521483392
125680429072101,0.287012861
125680606776761,0.17770466000000001
125680649320070,0.042543309
125680830493393,0.18117332300000002
125682459387519,1.628894126
125683363747641,0.904360122
125684149244287,0.785496646
125684171953483,0.022709196
125684386903890,0.214950407
125685303589847,0.9166859570000001
125686645804148,1.342214301
125687260255400,0.6144512520000001
125689621552079,2.361296679
125689858728247,0.23717616800000002
125690131449406,0.272721159
125690574644953,0.443195547
125690614582043,0.03993709
125692479123464,1.8645414210000002
125692745585680,0.26646221600000003
125693312541441,0.566955761
125694885205982,1.5726645410000002
125695389097301,0.5038913190000001
125695437266578,0.048169277
