t_ns,delta_s
125490950330300,0.44144916
125491580113239,0.629782939
125491628818274,0.048705035
125491670157188,0.041338914000000004
125491840416410,0.17025922200000002
125492216326372,0.37590996200000004
125492365126363,0.14879999100000002
125493005251907,0.640125544
125493005632034,0.000380127
125493484485939,0.478853905
125493597510363,0.11302442400000001
125494698249153,1.10073879
125494831484219,0.133235066
125495451780978,0.620296759
125495498744600,0.046963622000000003
125495757587703,0.258843103
125496525258048,0.7676703450000001
125496760464249,0.235206201
125497104483622,0.344019373
125497145539323,0.041055701
125497886333693,0.74079437
125497907851480,0.021517787
125498003134951,0.09528347100000001
125498806878793,0.803743842
125499295490874,0.48861208100000003
125499338415637,0.042924763000000005
125499383991572,0.045575935000000005
125499523700310,0.139708738
125499889286100,0.36558579
125499920942118,0.031656018
125500075068299,0.154126181
125500334668868,0.259600569
125500664779434,0.330110566
125500809288811,0.14450937700000002
125500953798188,0.14450937700000002
125501098307565,0.14450937700000002
125501242816942,0.14450937700000002
125501387326319,0.14450937700000002
125501531835696,0.14450937700000002
125501676345073,0.14450937700000002
125501820854450,0.14450937700000002
125501965363827,0.14450937700000002
125502109873204,0.14450937700000002
125502254382581,0.14450937700000002
125502398891958,0.14450937700000002
125502543401335,0.14450937700000002
125502687910712,0.14450937700000002
125502832420089,0.14450937700000002
125502967737763,0.135317674
125503766544617,0.7988068540000001
125503807233626,0.040689009000000005
125503947331741,0.140098115
125504414011438,0.466679697
125505484910169,1.070898731
125505921926981,0.43701681200000003
125506473814872,0.551887891
125506549823210,0.07600833800000001
125506591566182,0.041742972
125506691140031,0.099573849
125506906576311,0.21543628
125507940056816,1.033480505
125507984796694,0.044739878000000004
125508180301983,0.195505289
125508519653686,0.339351703
125508613057712,0.093404026
125508903306181,0.290248469
