t_ns,delta_s
125745028909325,0.400000004
125745628909323,0.599999998
125746228909321,0.599999998
125746428909316,0.199999995
125746628909311,0.199999995
125746628909312,1e-09
125747028909316,0.400000004
125747628909314,0.599999998
125747828909309,0.199999995
125748628909315,0.8000000060000001
125748828909310,0.199999995
125749028909305,0.199999995
125749228909300,0.199999995
125749628909304,0.400000004
125750628909316,1.000000012
125750828909311,0.199999995
125751028909306,0.199999995
125751028909307,1e-09
125751428909311,0.400000004
125751828909315,0.400000004
125752228909319,0.400000004
125752628909323,0.400000004
125753228909321,0.599999998
125753628909325,0.400000004
125753828909320,0.199999995
125753828909321,1e-09
125754228909325,0.400000004
125754428909320,0.199999995
125755228909326,0.8000000060000001
125755828909324,0.599999998
125755828909325,1e-09
125756028909320,0.199999995
125756028909321,1e-09
125757028909333,1.000000012
125757028909334,1e-09
125757228909329,0.199999995
125757428909324,0.199999995
125757628909319,0.199999995
125758828909334,1.200000015
125759028909329,0.199999995
125759028909330,1e-09
125759028909331,1e-09
125759028909332,1e-09
125759228909327,0.199999995
125759828909325,0.599999998
125760628909331,0.8000000060000001
125760828909326,0.199999995
125761028909321,0.199999995
125761628909319,0.599999998
125762028909323,0.400000004
125762028909324,1e-09
125762228909319,0.199999995
125763028909325,0.8000000060000001
125763028909326,1e-09
125763028909327,1e-09
125763428909331,0.400000004
125763428909332,1e-09
125763428909333,1e-09
125763628909328,0.199999995
125763828909323,0.199999995
