t_ns,delta_s
125491058162598,0.5492814580000001
125491371865899,0.31370330100000005
125491492081844,0.120215945
125491531189822,0.039107978
125492082717161,0.5515273390000001
125492168159883,0.085442722
125492515144462,0.346984579
125492631258387,0.116113925
125492745585260,0.11432687300000001
125493404310865,0.658725605
125494035102569,0.6307917040000001
125494116863786,0.08176121700000001
125494752527548,0.6356637620000001
125494974636661,0.22210911300000002
125495349633775,0.374997114
125495672196081,0.322562306
125495706732014,0.034535933000000005
125495771953549,0.065221535
125496090815182,0.31886163300000003
125496223068384,0.13225320200000001
125496369165091,0.14609670700000002
125496652427671,0.28326258000000004
125497031228112,0.37880044100000004
125497918041150,0.8868130380000001
125498318491510,0.40045036
125498318817691,0.00032618100000000004
125498442818869,0.124001178
125498601567699,0.15874883
125498786430114,0.184862415
125498951653387,0.165223273
125499483920083,0.532266696
125499685746750,0.20182666700000002
125499722579800,0.03683305
125499757809038,0.035229238
125499854793483,0.096984445
125499890265742,0.035472259
125499930564473,0.040298731000000004
125500278544105,0.34797963200000004
125500305707626,0.027163521000000003
125500590749894,0.28504226800000004
125500839807448,0.24905755400000001
125501525250792,0.6854433440000001
125501560165378,0.034914586000000004
125502168811339,0.608645961
125502262506388,0.093695049
125503006343269,0.743836881
125503425613456,0.419270187
125504115293150,0.6896796940000001
125504655699785,0.5404066350000001
125504823459736,0.16775995100000002
125505046218819,0.22275908300000002
125505084609391,0.038390572000000005
125505212292276,0.127682885
125505292440772,0.080148496
125505766006916,0.473566144
125505798957548,0.032950632
125505834776523,0.035818975
125505853240591,0.018464068
125506797766885,0.9445262940000001
125507092964389,0.295197504
125507384156640,0.291192251
125507425949649,0.041793009000000006
125507453606493,0.027656844000000003
125508372527511,0.918921018
125508783424363,0.41089685200000003
125508903306190,0.11988182700000001
