t_ns,delta_s
125647811606797,0.18558210600000002
125647910641823,0.09903502600000001
125648805132602,0.8944907790000001
125648825816887,0.020684285
125649042004541,0.216187654
125649044358123,0.0023535820000000003
125649147936957,0.10357883400000001
125649161615833,0.013678876000000001
125650330451102,1.1688352690000001
125650387140499,0.056689397
125651232831254,0.845690755
125653147516309,1.914685055
125655062201364,1.914685055
125656976886419,1.914685055
125658891571474,1.914685055
125660806256529,1.914685055
125661049008857,0.24275232800000002
125661086363819,0.037354962000000005
125662046322051,0.9599582320000001
125663545233932,1.4989118810000002
125664223489304,0.6782553720000001
125665200824997,0.9773356930000001
125665381621240,0.18079624300000002
125665404458899,0.022837659
125665805423470,0.40096457100000005
125666304185745,0.49876227500000003
125666379883383,0.07569763800000001
125667248112316,0.868228933
