t_ns,delta_s
125389521823195,0.175337706
125389778798695,0.2569755
125389798322187,0.019523492
125389814162953,0.015840766000000003
125389881970144,0.067807191
125390030589626,0.148619482
125390089020484,0.058430858
125390338030989,0.24901050500000002
125390338198811,0.000167822
125390485869720,0.14767090900000002
125390525801953,0.039932233000000004
125390968087284,0.442285331
125391019791804,0.051704520000000004
125391267412223,0.247620419
125391286469998,0.019057775000000002
125391390862972,0.10439297400000001
125391752610997,0.36174802500000003
125391844082552,0.09147155500000001
125391973555233,0.129472681
125391990408125,0.016852892
125392292838474,0.30243034900000004
125392301458614,0.00862014
125392340674463,0.039215849000000004
125392670815655,0.330141192
125392889882916,0.219067261
125392911066474,0.021183558
125392929416672,0.018350198
125392984181161,0.054764489000000006
125393137380185,0.15319902400000002
125393150683008,0.013302823
125393213291070,0.062608062
125393318159632,0.10486856200000001
125393456779047,0.138619415
125393514822188,0.058043141000000006
125394376013147,0.8611909590000001
125395237204106,0.8611909590000001
125396098395065,0.8611909590000001
125396959586024,0.8611909590000001
125397820776983,0.8611909590000001
125398681967942,0.8611909590000001
125399543158901,0.8611909590000001
125400404349860,0.8611909590000001
125401265540819,0.8611909590000001
125402126731778,0.8611909590000001
125402987922737,0.8611909590000001
125403849113696,0.8611909590000001
125404710304655,0.8611909590000001
125405571495614,0.8611909590000001
125405625511132,0.054015518000000005
125406007005045,0.381493913
125406024680296,0.017675251
125406078260502,0.053580206000000005
125406254543062,0.17628256
125406728882152,0.47433909
125406899407388,0.17052523600000002
125407115753772,0.216346384
125407145112626,0.029358854
125407161266639,0.016154013000000002
125407200396168,0.039129529
125407283646290,0.08325012200000001
125407682614705,0.398968415
125407700482316,0.017867611000000002
125407776734214,0.076251898
125407911157100,0.13442288600000002
125407946565115,0.035408015
125408064416167,0.11785105200000001
125408140269488,0.075853321
