t_ns,delta_s
125628855551588,0.146488105
125630933547630,2.077996042
125631367623737,0.43407610700000004
125631404399345,0.036775608
125631451063634,0.046664289000000005
125632336329079,0.885265445
125632646783791,0.310454712
125632688591820,0.041808029000000003
125633040493894,0.351902074
125634763854641,1.723360747
125635506699562,0.742844921
125635838694040,0.33199447800000004
125636663357744,0.824663704
125636692383574,0.029025830000000002
125637877504186,1.1851206120000002
125638665502889,0.7879987030000001
125639975474218,1.3099713290000001
125640447018360,0.47154414200000005
125641051026222,0.604007862
125641097478266,0.046452044000000005
125641503312685,0.405834419
125641577180162,0.073867477
125642910673389,1.3334932270000002
125643267661727,0.356988338
125643616822994,0.349161267
125645266549325,1.649726331
125645286925378,0.020376053
125645560500367,0.273574989
