t_ns,delta_s
125166603737836,0.19063933800000002
125167117998927,0.5142610910000001
125167177854832,0.059855905
125167215698837,0.037844005
125167563473884,0.347775047
125167680758628,0.11728474400000001
125167818587166,0.137828538
125167930062628,0.11147546200000001
125168628337336,0.698274708
125169245184177,0.6168468410000001
125169570003948,0.32481977100000003
125169648540549,0.07853660100000001
125169945739937,0.297199388
125170544261279,0.5985213420000001
125170576656326,0.032395047
125170654566286,0.07790996
125171183657077,0.529090791
125171545528875,0.361871798
125171705240634,0.159711759
125171813157222,0.10791658800000001
125172132380469,0.31922324700000004
125172259351583,0.126971114
125173060388915,0.801037332
125173367363140,0.30697422500000004
125173450472732,0.08310959200000001
125173813753057,0.363280325
125174141279382,0.327526325
125174141599138,0.00031975600000000003
125174505934498,0.36433536
125174544270670,0.038336172
125176247968934,1.703698264
125176764842438,0.516873504
125176936838740,0.17199630200000002
125176971119722,0.034280982
125177004275388,0.033155666
125177473502837,0.469227449
125177506985342,0.033482505
125177719771593,0.212786251
125177956481631,0.236710038
125177981423947,0.024942316000000003
125178086793995,0.10537004800000001
125178238116225,0.15132223
125178885317979,0.647201754
125178916267011,0.030949032
125179004553014,0.088286003
125179574468729,0.569915715
125179837338446,0.262869717
125180231915450,0.394577004
125180897719618,0.6658041680000001
125181405491058,0.5077714400000001
125181561611234,0.156120176
125181770917937,0.209306703
125181807826579,0.036908642000000005
125181925480243,0.117653664
125181995048200,0.069567957
125182442649309,0.44760110900000005
125182474429116,0.031779807
125182507338133,0.032909017
125182525164389,0.017826256000000002
125183429233763,0.9040693740000001
125183693567925,0.26433416200000004
125183971211434,0.277643509
125184010220992,0.039009558
125184034736500,0.024515508000000002
125185102661254,1.067924754
125185401700147,0.29903889300000003
125185515935328,0.114235181
