t_ns,delta_s
125599600068996,0.298670147
125599793925430,0.19385643400000002
125599934709120,0.14078369000000002
125599964329191,0.029620071
125600352957778,0.388628587
125600529310522,0.176352744
125600759931944,0.23062142200000002
125601687834338,0.9279023940000001
125602241251149,0.5534168110000001
125602262697594,0.021446445
125602303560011,0.040862417000000005
125602522729635,0.219169624
125602741899259,0.219169624
125602961068883,0.219169624
125603180238507,0.219169624
125603399408131,0.219169624
125603433378304,0.033970173
125603547860680,0.11448237600000001
125604023651970,0.47579129000000003
125604045274497,0.021622527000000002
125604118907752,0.07363325500000001
125604122026402,0.00311865
125604244102195,0.122075793
125604259714281,0.015612086
125604905500581,0.6457863
125604969123962,0.063623381
125605401766527,0.43264256500000003
125606516337521,1.1145709940000001
125606643589903,0.127252382
125607324920067,0.681330164
125608453213946,1.128293879
125608679456537,0.22624259100000002
125608732133955,0.052677418000000004
125608791205572,0.05907161700000001
125609551871241,0.7606656690000001
125610315351438,0.763480197
125610966194476,0.6508430380000001
125611463204073,0.497009597
125611598201330,0.134997257
125611807064877,0.208863547
125611986522448,0.179457571
125612646690712,0.6601682640000001
125613035741506,0.38905079400000003
125613339565544,0.303824038
125613419325233,0.07975968900000001
125613572571422,0.153246189
125614647215830,1.0746444080000002
125614896572647,0.249356817
125614999224311,0.102651664
125615043240650,0.044016339
125615579892121,0.536651471
125616422663105,0.8427709840000001
125616862058991,0.439395886
125617509960153,0.647901162
125617538689538,0.028729385000000003
125617563450946,0.024761408000000002
125617843404753,0.279953807
125618047323898,0.20391914500000002
125618132477391,0.08515349300000001
125618590219360,0.457741969
