t_ns,delta_s
125510311350493,0.083231227
125511119462830,0.8081123370000001
125511208353194,0.088890364
125511876845360,0.668492166
125512025960751,0.149115391
125512698598511,0.6726377600000001
125512997559230,0.29896071900000004
125513178286848,0.180727618
125513463578931,0.28529208300000003
125514160614423,0.697035492
125514406059400,0.245444977
125515147270964,0.7412115640000001
125516011324534,0.86405357
125516521495230,0.510170696
125516706972068,0.185476838
125517535028744,0.8280566760000001
125518026854189,0.491825445
125519158983704,1.1321295150000001
125519185638825,0.026655121
125519346604106,0.16096528100000002
125519469167855,0.12256374900000001
125519733955559,0.264787704
125520270578802,0.5366232430000001
125520315106893,0.044528091000000006
125520346741755,0.031634862
125520349491579,0.002749824
125520537623590,0.18813201100000002
125520553700528,0.016076938000000002
125520964895950,0.41119542200000003
125521913481402,0.9485854520000001
125522136019738,0.222538336
125522209135968,0.07311623
125522522551196,0.31341522800000005
125523816319068,1.293767872
125524269333506,0.453014438
125524371511224,0.102177718
125524432117360,0.060606136000000005
125524454150727,0.022033367
125524853980742,0.39983001500000004
125525060631491,0.20665074900000002
125525099706292,0.039074801
125525599390196,0.499683904
125525719257873,0.119867677
125526026871800,0.307613927
125527221087616,1.194215816
125527800336590,0.5792489740000001
125527855173673,0.054837083
125527923174327,0.06800065400000001
125528061424982,0.138250655
125528097424037,0.035999055
125528239212693,0.141788656
125528483270673,0.24405798
125529134254077,0.650983404
125529458472710,0.32421863300000003
125529670352832,0.211880122
