t_ns,delta_s
125793520324914,0.32403511500000004
125793736145510,0.215820596
125793888692773,0.15254726300000002
125793920427615,0.031734842
125794333084320,0.412656705
125794524341546,0.191257226
125794781504483,0.25716293700000004
125795804252775,1.0227482920000002
125796369843405,0.56559063
125796393410734,0.023567329
125796446491878,0.053081144000000004
125796499573022,0.053081144000000004
125796552654166,0.053081144000000004
125796605735310,0.053081144000000004
125796658816454,0.053081144000000004
125796711897598,0.053081144000000004
125796753011763,0.041114165
125796885157275,0.13214551200000002
125797401132707,0.5159754320000001
125797425230653,0.024097946000000002
125797500650907,0.075420254
125797504734329,0.004083422000000001
125797632536511,0.12780218200000001
125797648609689,0.016073178
125798333914647,0.685304958
125798408557925,0.07464327800000001
125798881483629,0.472925704
125800111821427,1.230337798
125800253633993,0.141812566
125801001505904,0.7478719110000001
125802244556213,1.243050309
125802484916485,0.240360272
125802543867879,0.058951394000000004
125802605692948,0.061825069
125803429473895,0.823780947
125804272336253,0.8428623580000001
125804976499002,0.7041627490000001
125805519125140,0.542626138
125805670406411,0.15128127100000002
125805896692689,0.226286278
125806097100702,0.20040801300000002
125806865091150,0.767990448
125807304441105,0.439349955
125807643938818,0.33949771300000003
125807733262858,0.08932404000000001
125807899698591,0.166435733
125809149914795,1.250216204
125809425312435,0.27539764
125809538150300,0.11283786500000001
125809586213506,0.048063206000000004
125810168072295,0.581858789
125811050564152,0.8824918570000001
125811554721280,0.504157128
125812230706975,0.675985695
125812264108598,0.033401623000000005
125812288375796,0.024267198
125812623167512,0.334791716
125812924066156,0.300898644
125813020824419,0.09675826300000001
