t_ns,delta_s
125773933742049,0.49537940100000005
125774458213104,0.524471055
125774660755467,0.202542363
125774760684317,0.09992885
125775104621323,0.34393700600000005
125775142529048,0.037907725
125775167024275,0.024495227
125775253153966,0.08612969100000001
125776129125068,0.8759711020000001
125776432273314,0.303148246
125777242275089,0.810001775
125777554460669,0.31218558
125777719469725,0.16500905600000002
125777845641485,0.12617176000000002
125777935495421,0.08985393600000001
125778372353755,0.436858334
125778580604311,0.208250556
125778874988518,0.294384207
125779531710577,0.656722059
125779563191726,0.031481149
125780256481366,0.69328964
125780288722520,0.032241154
125780876561154,0.587838634
125780944448268,0.067887114
125781097375189,0.15292692100000002
125781450402681,0.353027492
125781965551652,0.515148971
125781965551653,1e-09
125782361743238,0.396191585
125782392336094,0.030592856
125784172762933,1.7804268390000002
125784437515099,0.264752166
125784475475584,0.037960485
125784508797420,0.033321836
125784617389331,0.10859191100000001
125784944789973,0.327400642
125785050605767,0.105815794
125785289221435,0.238615668
125785323441590,0.034220155
125785352860503,0.029418913
125785623070839,0.270210336
125785705553405,0.08248256600000001
125785821574507,0.116021102
125785860767920,0.039193413
125786184398344,0.323630424
125786694204971,0.509806627
125787558329994,0.864125023
125787673980883,0.115650889
125787810872877,0.13689199400000002
125788159970270,0.34909739300000003
125788627540574,0.46757030400000005
125788925315767,0.297775193
125789029504476,0.104188709
125789195609470,0.166104994
125789271924081,0.076314611
125789958273056,0.686348975
125789997036059,0.038763003000000004
125790011476009,0.014439950000000002
125790043193889,0.031717880000000004
125790303381277,0.260187388
125790789159279,0.48577800200000004
125791056176188,0.267016909
125791080363672,0.024187484000000002
125791269982389,0.18961871700000002
125791417682081,0.14769969200000002
125792320951617,0.903269536
125792380197214,0.059245597000000004
