t_ns,delta_s
125579622867095,0.06957210800000001
125579782562256,0.159695161
125579928164736,0.14560248
125580808365521,0.8802007850000001
125581112912986,0.304547465
125581174109241,0.061196255000000005
125581249067676,0.074958435
125581257790573,0.008722897
125582106796738,0.849006165
125582507271595,0.400474857
125583997726671,1.4904550760000002
125584168177062,0.170450391
125584567948927,0.399771865
125584576280341,0.008331414
125584778414646,0.20213430500000001
125584873060376,0.09464573000000001
125585358086932,0.48502655600000005
125585416888830,0.058801898000000005
125585444075873,0.027187043
125585909278756,0.465202883
125585921506917,0.012228161000000001
125586003711572,0.082204655
125586105742637,0.102031065
125586388326928,0.28258429100000004
125587195468831,0.8071419030000001
125587360363441,0.16489461
125587407546978,0.047183537000000005
125588264836406,0.8572894280000001
125588297289663,0.032453257
125588502032749,0.20474308600000002
125588700289762,0.198257013
125589910352296,1.210062534
125589963242399,0.052890103
125590252902941,0.289660542
125590315651898,0.06274895700000001
125591034571843,0.718919945
125591382866236,0.34829439300000004
125591639805440,0.25693920400000003
125591669197123,0.029391683000000002
125592195511980,0.526314857
125592378542626,0.18303064600000002
125592452881092,0.074338466
125592470971689,0.018090597
125592612130740,0.141159051
125592716093674,0.103962934
125593494320147,0.778226473
125593615901370,0.121581223
125594034903852,0.419002482
125594487449291,0.45254543900000005
125594517620559,0.030171268
125594591656626,0.07403606700000001
125595319519928,0.727863302
125595329668990,0.010149062
125595489033520,0.15936453
125595523558850,0.03452533
125595698016669,0.17445781900000001
125595783803797,0.085787128
125595833032670,0.049228873000000006
125595843751082,0.010718412
125596085896481,0.242145399
125596375360385,0.289463904
125597223113000,0.8477526150000001
125597230420970,0.0073079700000000004
125597263926969,0.033505999
125597454800771,0.190873802
125597664043647,0.20924287600000002
125598237313655,0.573270008
