window_idx,window_t0_ns,window_t1_ns,cv,hist_entropy,hamming_norm,event_rate_hz,psd_peak_hz,psd_peak_power,psd_peak_snr_db,psd_peak_bandwidth_hz,psd_peak_q,psd_peak_hz_error_hz
0,125676861833601,125686250399905,0.9876363849371074,0.7328995558400923,0.4713541666666667,1.7042005650195169,3.723404255319149,23.118389249106688,8.435254018934014,0.2127659574468086,17.499999999999993,0.023404255319148692
1,125678466660673,125686817355666,0.9981742988136649,0.732899555840092,0.47317708333333336,1.9160081901460961,0.9523809523809523,15.073503282216262,6.834408551286044,0.23809523809523814,3.999999999999999,2.7476190476190476
2,125678988144065,125687104368527,1.0350363540965428,0.7043281272686636,0.471875,1.9713599685311414,3.6809815950920246,21.253576350372562,7.825443089697124,0.24539877300613488,15.000000000000005,0.019018404907975572
3,125679602595317,125688677033068,1.0255215527195223,0.7043281272686637,0.4708333333333333,1.7631946396058316,3.6263736263736264,28.09974732441865,8.608028995735733,0.10989010989010994,32.999999999999986,0.07362637362637381
4,125679780299977,125688716970158,1.0543364103780661,0.7043281272686637,0.47630208333333335,1.7903760210393738,3.6871508379888267,32.482420987617914,9.072418250786411,0.2234636871508382,16.499999999999986,0.012849162011173476
5,125681409194103,125688989691317,1.1141533479460348,0.6935440200948997,0.4765625,2.110679490845335,4.605263157894736,37.43591068124337,7.322962017565371,0.13157894736842035,35.000000000000185,0.9052631578947361
6,125681431903299,125689830834273,0.9867315291802913,0.6913129524261908,0.4786458333333333,1.9050043451398888,3.8095238095238093,33.83369475114154,8.259451751645724,0.11904761904761907,31.999999999999993,0.10952380952380913
7,125681698365515,125692192130952,1.0207977218549384,0.6649725915234711,0.4856770833333333,1.5247148505516952,3.714285714285714,56.981582300537504,10.676522507380446,0.09523809523809534,38.99999999999995,0.014285714285713791
8,125683562906936,125693096491074,1.009489428680295,0.6256170557782788,0.48463541666666665,1.6782775258913858,3.664921465968586,27.690031424240583,7.937385566279847,0.10471204188481664,35.000000000000036,0.035078534031414144
9,125684479592893,125694438705375,0.9999978147755081,0.6649725915234711,0.48489583333333336,1.6065688613235607,2.5,17.480969571317747,7.396299170137638,0.10000000000000009,24.99999999999998,1.2000000000000002
10,125684660766216,125694653655782,0.9940671044439974,0.6649725915234711,0.48046875,1.601138478947942,3.7,20.650959515912618,8.06010996633675,0.10000000000000009,36.99999999999997,0.0
11,125684708935493,125694696199091,0.9951925614071774,0.6364011629520426,0.4825520833333333,1.602040423084866,3.7,20.17494265775833,8.02114545475223,0.10000000000000009,36.99999999999997,0.0
12,125684988778445,125694933375259,1.0022742651466954,0.675756698697235,0.4828125,1.6089138955814886,3.7185929648241203,15.697327843540991,7.0420999634802195,0.10050251256281406,37.0,0.018592964824120095
13,125685774275091,125695437266578,1.0319009773029442,0.675756698697235,0.4859375,1.6558019347864916,6.804123711340206,13.440457154577338,6.22735117810688,0.10309278350515427,66.00000000000023,3.104123711340206
