t_ns,delta_s
125678466660673,1.6048270720000002
125678988144065,0.521483392
125679602595317,0.6144512520000001
125679780299977,0.17770466000000001
125681409194103,1.628894126
125681431903299,0.022709196
125681698365515,0.26646221600000003
125683562906936,1.8645414210000002
125684479592893,0.9166859570000001
125684660766216,0.18117332300000002
125684708935493,0.048169277
125684988778445,0.27984295200000003
125685774275091,0.785496646
125685807204358,0.032929267000000005
125686250399905,0.443195547
125686817355666,0.566955761
125687104368527,0.287012861
125688677033068,1.5726645410000002
125688716970158,0.03993709
125688989691317,0.272721159
125689830834273,0.841142956
125692192130952,2.361296679
125693096491074,0.904360122
125694438705375,1.342214301
125694653655782,0.214950407
125694696199091,0.042543309
125694933375259,0.23717616800000002
125695437266578,0.5038913190000001
