t_ns,delta_s
125599336787972,0.035389123
125599366102984,0.029315012
125599489137961,0.123034977
125599624991928,0.13585396700000002
125602023946523,2.398954595
125602530656572,0.506710049
125602561603316,0.030946744
125602619281845,0.057678529000000006
125602678883327,0.059601482000000004
125602706820031,0.027936704000000003
125602758957726,0.052137695000000005
125602779077061,0.020119335000000002
125602895801615,0.11672455400000001
125603093112888,0.197311273
125604554847440,1.461734552
125604602702779,0.047855339000000004
125604712662917,0.10996013800000001
125604883474662,0.17081174500000001
125604908419440,0.024944778
125604936183315,0.027763875
125605145422613,0.20923929800000002
125605452390504,0.306967891
125605511737414,0.05934691
125605536013178,0.024275764000000002
125605620497859,0.084484681
125605754908685,0.134410826
125605958333802,0.20342511700000002
125606612757876,0.654424074
125606805720915,0.192963039
125607084475200,0.278754285
125607176077287,0.09160208700000001
125607289666497,0.11358921000000001
125608291343698,1.0016772010000001
125608769413969,0.47807027100000005
125609480042415,0.7106284460000001
125609601573863,0.12153144800000001
125610701818858,1.1002449950000002
125610988869228,0.28705037
125611543104810,0.554235582
125611794240394,0.251135584
125611990590323,0.196349929
125612043147110,0.052556787
125612114619307,0.071472197
125612133925804,0.019306497000000002
125612179543992,0.045618188000000004
125612239445434,0.059901442000000006
125613149064598,0.9096191640000001
125613186124873,0.037060275000000004
125614331608990,1.145484117
125614667370775,0.33576178500000003
125614896667139,0.229296364
125615103888211,0.207221072
125615346660448,0.242772237
125615387305164,0.040644716000000004
125615446638522,0.059333358
125616945354165,1.4987156430000002
125616975451437,0.030097272
125617294981126,0.319529689
125617992481492,0.6975003660000001
125618590219359,0.5977378670000001
